IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.252.123,2083,2083,true,SIN,Asia Pacific,Singapore,37,7.04
47.91.14.47,8880,8880,false,NRT,Asia Pacific,Tokyo,73,7.04
47.236.83.196,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.04
47.74.0.183,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.04
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.04
8.219.220.88,8880,8880,false,SIN,Asia Pacific,Singapore,8,7.03
47.236.206.153,2083,2083,true,SIN,Asia Pacific,Singapore,173,7.03
8.222.211.16,8443,8443,true,SIN,Asia Pacific,Singapore,117,7.03
47.236.171.112,80,80,false,SIN,Asia Pacific,Singapore,28,7.03
47.245.56.29,8080,8080,false,NRT,Asia Pacific,Tokyo,80,7.03
8.219.167.113,2087,2087,true,SIN,Asia Pacific,Singapore,199,7.03
47.245.33.158,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.03
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,48,7.03
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.02
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,13,7.02
47.245.59.133,2082,2082,false,NRT,Asia Pacific,Tokyo,84,7.02
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,7.02
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,7.02
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,7.02
47.245.34.140,8880,8880,false,NRT,Asia Pacific,Tokyo,88,7.02
47.74.35.109,2082,2082,false,NRT,Asia Pacific,Tokyo,103,7.02
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,27,7.02
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,7.02
8.222.229.22,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.01
8.219.173.239,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.01
47.74.39.194,80,80,false,NRT,Asia Pacific,Tokyo,69,7.01
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.01
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,7.01
47.74.43.24,2052,2052,false,NRT,Asia Pacific,Tokyo,81,7.01
8.219.163.195,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.01
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.01
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,7.01
8.219.129.38,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.01
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,105,7.00
47.74.10.135,2053,2053,true,NRT,Asia Pacific,Tokyo,96,7.00
8.222.224.162,80,80,false,SIN,Asia Pacific,Singapore,18,7.00
8.222.219.34,2087,2087,true,SIN,Asia Pacific,Singapore,194,7.00
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,7.00
47.74.15.80,2082,2082,false,NRT,Asia Pacific,Tokyo,82,7.00
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.99
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.99
8.219.81.50,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.99
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,97,6.99
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.99
47.236.147.146,8443,8443,true,SIN,Asia Pacific,Singapore,107,6.99
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.99
8.219.148.161,2083,2083,true,SIN,Asia Pacific,Singapore,103,6.99
47.74.10.135,8080,8080,false,NRT,Asia Pacific,Tokyo,70,6.99
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,6.98
8.219.185.191,8880,8880,false,SIN,Asia Pacific,Singapore,36,6.98
47.245.113.12,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.98
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,6.98
8.219.89.201,2053,2053,true,SIN,Asia Pacific,Singapore,110,6.98
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,115,6.98
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,162,6.97
47.74.5.150,2082,2082,false,NRT,Asia Pacific,Tokyo,85,6.97
47.74.9.174,8443,8443,true,NRT,Asia Pacific,Tokyo,158,6.97
47.236.79.87,2086,2086,false,SIN,Asia Pacific,Singapore,12,6.97
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.96
8.219.110.88,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.96
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,42,6.96
47.74.52.104,2086,2086,false,NRT,Asia Pacific,Tokyo,77,6.96
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,148,6.96
47.74.3.2,2082,2082,false,NRT,Asia Pacific,Tokyo,76,6.95
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,6.95
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,6.95
47.91.25.66,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.95
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.95
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,66,6.95
8.209.200.73,8443,8443,true,NRT,Asia Pacific,Tokyo,74,6.95
8.219.110.88,8443,8443,true,SIN,Asia Pacific,Singapore,144,6.95
8.219.53.142,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.95
47.74.5.150,2053,2053,true,NRT,Asia Pacific,Tokyo,174,6.95
8.222.229.22,2087,2087,true,SIN,Asia Pacific,Singapore,131,6.94
8.209.214.222,2053,2053,true,NRT,Asia Pacific,Tokyo,94,6.94
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,71,6.94
47.74.11.251,2095,2095,false,NRT,Asia Pacific,Tokyo,72,6.94
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,87,6.94
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,6.94
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.94
47.74.54.145,2082,2082,false,NRT,Asia Pacific,Tokyo,74,6.94
47.74.13.200,2083,2083,true,NRT,Asia Pacific,Tokyo,99,6.94
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,17,6.93
8.222.248.188,2096,2096,true,SIN,Asia Pacific,Singapore,94,6.93
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,68,6.93
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.93
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.93
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,6.93
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,6.92
47.236.150.109,2087,2087,true,SIN,Asia Pacific,Singapore,167,6.92
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,13,6.92
47.74.22.171,2086,2086,false,NRT,Asia Pacific,Tokyo,75,6.92
47.236.187.144,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.92
8.222.224.17,2087,2087,true,SIN,Asia Pacific,Singapore,105,6.92
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,116,6.92
47.245.113.12,2053,2053,true,SIN,Asia Pacific,Singapore,109,6.92
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,53,6.92
47.91.22.115,80,80,false,NRT,Asia Pacific,Tokyo,90,6.91
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,76,6.91
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,16,6.91
8.219.249.148,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.91
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,6.91
47.74.15.117,2087,2087,true,NRT,Asia Pacific,Tokyo,220,6.90
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,6.90
8.219.154.107,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.90
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,6.90
47.236.204.110,80,80,false,SIN,Asia Pacific,Singapore,9,6.90
8.222.240.47,2053,2053,true,SIN,Asia Pacific,Singapore,97,6.90
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,6.90
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,109,6.89
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.89
8.219.170.58,2096,2096,true,SIN,Asia Pacific,Singapore,89,6.89
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,168,6.89
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,26,6.88
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.88
47.236.145.180,8443,8443,true,SIN,Asia Pacific,Singapore,108,6.88
47.91.22.115,2096,2096,true,NRT,Asia Pacific,Tokyo,143,6.88
8.222.252.123,2096,2096,true,SIN,Asia Pacific,Singapore,89,6.87
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.87
47.245.111.171,8880,8880,false,SIN,Asia Pacific,Singapore,30,6.87
47.91.14.69,8080,8080,false,NRT,Asia Pacific,Tokyo,87,6.87
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,185,6.87
47.74.15.120,2096,2096,true,NRT,Asia Pacific,Tokyo,212,6.87
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.87
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.87
47.74.22.171,8443,8443,true,NRT,Asia Pacific,Tokyo,136,6.87
47.74.16.255,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.87
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,127,6.86
47.236.21.51,80,80,false,SIN,Asia Pacific,Singapore,14,6.86
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,6.86
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,6.86
47.236.7.13,2086,2086,false,SIN,Asia Pacific,Singapore,25,6.86
8.209.212.5,2087,2087,true,NRT,Asia Pacific,Tokyo,86,6.86
47.74.10.135,2096,2096,true,NRT,Asia Pacific,Tokyo,189,6.86
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,92,6.86
8.222.137.166,2082,2082,false,SIN,Asia Pacific,Singapore,24,6.86
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.86
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.86
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,98,6.86
8.222.133.247,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.85
8.222.164.44,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.85
47.74.7.51,2096,2096,true,NRT,Asia Pacific,Tokyo,152,6.85
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.85
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.85
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,6.85
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,6.85
47.236.166.184,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.85
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,160,6.85
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,33,6.85
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,81,6.84
47.91.16.198,8080,8080,false,NRT,Asia Pacific,Tokyo,118,6.84
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,122,6.84
47.91.29.108,2083,2083,true,NRT,Asia Pacific,Tokyo,194,6.84
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,6.84
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,6.84
8.222.221.197,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.84
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.84
47.236.7.13,80,80,false,SIN,Asia Pacific,Singapore,46,6.83
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,112,6.83
47.74.22.171,8880,8880,false,NRT,Asia Pacific,Tokyo,83,6.83
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,91,6.83
47.245.37.29,2083,2083,true,NRT,Asia Pacific,Tokyo,96,6.83
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,55,6.83
47.74.3.2,2082,2082,false,NRT,Asia Pacific,Tokyo,72,6.83
47.74.52.104,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.83
47.237.70.15,2083,2083,true,SIN,Asia Pacific,Singapore,60,6.83
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.83
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.83
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,40,6.83
47.245.59.244,8080,8080,false,NRT,Asia Pacific,Tokyo,95,6.82
47.245.55.94,2095,2095,false,NRT,Asia Pacific,Tokyo,84,6.82
47.74.2.33,2086,2086,false,NRT,Asia Pacific,Tokyo,88,6.82
47.245.58.250,2086,2086,false,NRT,Asia Pacific,Tokyo,78,6.82
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,6.82
47.74.42.111,2082,2082,false,NRT,Asia Pacific,Tokyo,88,6.82
8.219.43.243,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.82
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.82
8.219.167.113,8443,8443,true,SIN,Asia Pacific,Singapore,108,6.81
8.209.255.195,2052,2052,false,HKG,Asia Pacific,Hong Kong,150,6.81
47.236.233.166,8443,8443,true,SIN,Asia Pacific,Singapore,139,6.81
47.74.27.211,8880,8880,false,NRT,Asia Pacific,Tokyo,79,6.81
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,77,6.81
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,97,6.81
47.74.15.120,2053,2053,true,NRT,Asia Pacific,Tokyo,135,6.81
47.74.41.136,2096,2096,true,NRT,Asia Pacific,Tokyo,122,6.81
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.80
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,80,6.80
8.222.223.34,2087,2087,true,SIN,Asia Pacific,Singapore,92,6.80
8.219.90.32,8443,8443,true,SIN,Asia Pacific,Singapore,63,6.80
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.80
47.245.7.212,2052,2052,false,NRT,Asia Pacific,Tokyo,82,6.80
8.209.243.137,2087,2087,true,NRT,Asia Pacific,Tokyo,79,6.80
8.219.247.53,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.80
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,72,6.79
47.236.166.184,8880,8880,false,SIN,Asia Pacific,Singapore,49,6.79
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,6.79
47.245.38.233,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.79
47.236.17.165,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.79
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,142,6.79
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,165,6.79
8.222.249.98,2087,2087,true,SIN,Asia Pacific,Singapore,95,6.79
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,92,6.79
47.74.16.255,8443,8443,true,NRT,Asia Pacific,Tokyo,144,6.79
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,147,6.79
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.79
47.74.9.174,2082,2082,false,NRT,Asia Pacific,Tokyo,72,6.79
8.222.155.242,80,80,false,SIN,Asia Pacific,Singapore,13,6.79
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,149,6.78
47.74.13.94,2087,2087,true,NRT,Asia Pacific,Tokyo,152,6.78
47.236.97.254,2083,2083,true,SIN,Asia Pacific,Singapore,68,6.78
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,87,6.78
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,93,6.78
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.78
47.237.70.15,2053,2053,true,SIN,Asia Pacific,Singapore,92,6.78
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.78
47.245.55.94,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.78
8.209.242.25,2053,2053,true,NRT,Asia Pacific,Tokyo,90,6.77
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,6.77
47.236.206.153,2096,2096,true,SIN,Asia Pacific,Singapore,146,6.77
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,115,6.77
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,147,6.77
8.219.139.86,2087,2087,true,SIN,Asia Pacific,Singapore,69,6.77
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,69,6.77
8.219.6.187,2052,2052,false,SIN,Asia Pacific,Singapore,24,6.77
47.74.37.50,2052,2052,false,NRT,Asia Pacific,Tokyo,70,6.77
8.219.63.66,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.77
8.219.65.191,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.76
47.245.41.84,2083,2083,true,NRT,Asia Pacific,Tokyo,180,6.76
8.219.65.191,2083,2083,true,SIN,Asia Pacific,Singapore,73,6.76
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,6.76
47.74.0.183,8080,8080,false,NRT,Asia Pacific,Tokyo,86,6.76
8.222.221.109,2086,2086,false,SIN,Asia Pacific,Singapore,29,6.76
47.245.110.13,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.76
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.76
47.245.29.64,80,80,false,NRT,Asia Pacific,Tokyo,80,6.76
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.76
47.91.3.112,8880,8880,false,NRT,Asia Pacific,Tokyo,90,6.76
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,6.76
47.236.19.51,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.76
8.219.11.158,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.75
8.219.245.187,80,80,false,SIN,Asia Pacific,Singapore,21,6.75
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.75
47.236.23.135,8443,8443,true,SIN,Asia Pacific,Singapore,66,6.75
47.245.55.94,8080,8080,false,NRT,Asia Pacific,Tokyo,75,6.75
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,11,6.75
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,125,6.75
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,81,6.75
8.219.173.195,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.75
47.74.9.174,2083,2083,true,NRT,Asia Pacific,Tokyo,138,6.74
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.74
47.74.11.9,8443,8443,true,NRT,Asia Pacific,Tokyo,180,6.74
47.236.150.109,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.74
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,136,6.74
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,85,6.73
47.245.55.99,2095,2095,false,NRT,Asia Pacific,Tokyo,84,6.73
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,42,6.73
47.236.79.77,2083,2083,true,SIN,Asia Pacific,Singapore,9,6.73
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.73
47.74.10.135,8443,8443,true,NRT,Asia Pacific,Tokyo,149,6.73
8.222.252.123,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.73
47.245.32.215,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.73
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.72
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.72
47.245.102.156,2087,2087,true,SIN,Asia Pacific,Singapore,106,6.72
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,6.72
47.74.26.132,2095,2095,false,NRT,Asia Pacific,Tokyo,75,6.72
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,40,6.72
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.71
47.91.10.228,8443,8443,true,NRT,Asia Pacific,Tokyo,160,6.71
47.74.3.2,80,80,false,NRT,Asia Pacific,Tokyo,83,6.71
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,6.71
47.74.23.99,2053,2053,true,NRT,Asia Pacific,Tokyo,178,6.71
8.209.248.161,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.70
8.219.185.191,8443,8443,true,SIN,Asia Pacific,Singapore,110,6.70
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,79,6.70
8.219.92.89,2095,2095,false,SIN,Asia Pacific,Singapore,74,6.70
47.236.79.77,80,80,false,SIN,Asia Pacific,Singapore,12,6.70
47.74.9.174,8080,8080,false,NRT,Asia Pacific,Tokyo,81,6.70
47.74.12.139,2053,2053,true,NRT,Asia Pacific,Tokyo,126,6.70
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,34,6.70
47.74.16.67,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.69
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.69
47.91.22.115,2053,2053,true,NRT,Asia Pacific,Tokyo,149,6.69
47.74.34.119,80,80,false,NRT,Asia Pacific,Tokyo,131,6.69
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,73,6.69
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,82,6.69
8.209.252.13,2083,2083,true,NRT,Asia Pacific,Tokyo,116,6.68
47.74.5.150,2095,2095,false,NRT,Asia Pacific,Tokyo,80,6.68
8.219.55.31,2086,2086,false,NRT,Asia Pacific,Tokyo,103,6.68
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.68
8.219.178.225,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.67
8.219.145.245,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.67
47.74.5.233,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.67
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,3,6.67
47.245.59.188,2086,0,false,NRT,Asia Pacific,Tokyo,73,6.67
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,6.67
47.74.27.151,2083,2083,true,NRT,Asia Pacific,Tokyo,99,6.66
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,132,6.66
8.219.236.8,2096,2096,true,SIN,Asia Pacific,Singapore,126,6.66
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,6.66
8.222.224.163,2052,2052,false,SIN,Asia Pacific,Singapore,30,6.66
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,6.66
47.74.13.66,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.65
47.74.11.251,2082,2082,false,NRT,Asia Pacific,Tokyo,89,6.65
47.236.11.68,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.65
8.219.82.177,8443,8443,true,SIN,Asia Pacific,Singapore,142,6.65
47.91.21.107,2053,2053,true,NRT,Asia Pacific,Tokyo,175,6.65
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,187,6.65
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,6.65
8.222.191.158,8880,8880,false,SIN,Asia Pacific,Singapore,32,6.64
47.237.3.57,2096,2096,true,SIN,Asia Pacific,Singapore,133,6.64
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,87,6.64
8.219.100.155,2096,2096,true,SIN,Asia Pacific,Singapore,104,6.64
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.64
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,6.64
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.64
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.63
47.245.55.99,8080,8080,false,NRT,Asia Pacific,Tokyo,213,6.63
8.222.214.13,2082,2082,false,SIN,Asia Pacific,Singapore,26,6.63
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,6.63
47.236.123.218,8443,8443,true,SIN,Asia Pacific,Singapore,124,6.63
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,6.63
47.236.161.155,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.63
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,93,6.63
47.245.52.153,2082,2082,false,NRT,Asia Pacific,Tokyo,89,6.62
47.74.15.80,8080,8080,false,NRT,Asia Pacific,Tokyo,73,6.62
47.236.109.115,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.62
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,6.62
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,53,6.62
47.236.82.218,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.62
47.74.4.47,2082,2082,false,NRT,Asia Pacific,Tokyo,88,6.62
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,6.62
47.245.37.94,2095,2095,false,NRT,Asia Pacific,Tokyo,82,6.62
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,6.61
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,116,6.61
47.245.33.163,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.61
47.74.52.188,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.61
8.222.213.221,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.61
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.61
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.61
47.74.18.121,8080,8080,false,NRT,Asia Pacific,Tokyo,75,6.60
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,6.60
47.236.155.170,2053,2053,true,SIN,Asia Pacific,Singapore,113,6.60
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,8,6.60
47.74.23.99,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.59
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.59
47.245.37.94,2087,2087,true,NRT,Asia Pacific,Tokyo,226,6.59
47.245.52.153,2087,2087,true,NRT,Asia Pacific,Tokyo,238,6.59
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.59
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,6.59
47.74.2.33,2096,2096,true,NRT,Asia Pacific,Tokyo,157,6.59
47.236.92.191,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.59
47.236.204.110,2096,2096,true,SIN,Asia Pacific,Singapore,149,6.59
